ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
2945972,Passenger,OAKVILLE,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Polestar,2,4D,Gray,"1,374,214",E00,0,Polestar 2,BEV,Light-Duty (Class 1-2)
2952432,Passenger,OLD GREENWICH,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Volvo,Xc60 Plus,SU,Black,0,H04,0,Volvo Xc60 Plus,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2946287,Passenger,PLAINVILLE,CT,12/31/2024,12/30/2027,Regular,SUV,0,2023,Hyundai,Ioniq 5 Limited,SU,Gray,0,E00,"5,600",Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
2948602,Passenger,POMFRET CENTER,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Subaru,Solterra Premium,SW,White,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
2321952,Passenger,POMFRET CENTER,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Volvo,Xc60 T8 Recharge R-design,SU,Red,"658,436",H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
2947995,Combination,PRINCETON,NJ,12/31/2024,12/30/2027,Combination,SUV,"5,640",2024,Ford,Mustang Mach-e Premium,4W,Gray,0,E00,"5,640",Ford Mustang Mach-e Premium,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2952893,Passenger,PROSPECT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Volvo,S60 Plus,4D,Black,0,H04,0,Volvo S60 Plug In,PHEV,Light-Duty (Class 1-2)
2953473,Passenger,REDDING,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2321670,Passenger,RIDGEFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2021,Ford,Mustang Mach-e Select,SU,Gray,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2952888,Passenger,RIDGEFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2949763,Passenger,ROXBURY,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Rivian,R1s Adventure,SU,Green,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
2949408,Passenger,ROXBURY,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Rivian,R1s Adventure,SU,Green,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
2950025,Combination,SALEM,CT,12/31/2024,12/30/2027,Combination,SUV,"6,500",2025,KIA,Ev9 Gt Line,SU,Gray,0,E00,"7,099",KIA Ev9 Gt Line,BEV,"Class 2F: 7,001 - 8,000 lb (3,175 - 3,629 kg)"
2321778,Passenger,SANDY HOOK,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Volvo,Xc40 Recharge,SU,Blue,"6,761,061",E00,0,Volvo XC40 Recharge,BEV,Light-Duty (Class 1-2)
2949881,Passenger,SEYMOUR,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2951857,Passenger,SHELTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Honda,Prologue Tour,SU,White,0,E00,0,Honda Prologue Tour,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2953490,Passenger,SHELTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2950039,Combination,SHELTON,CT,12/31/2024,12/30/2027,Combination,Truck,"10,500",2024,GMC,Sierra Denali,PK,Gray,0,E00,"10,500",GMC Sierra Denali,BEV,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
2952800,Passenger,SHELTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,4W,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2943966,Passenger,SHELTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2020,Tesla,Model 3,4D,Unknown,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2947384,Passenger,SIMSBURY,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Wrangler Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2953435,Passenger,SOUTHINGTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2023,Nissan,Ariya Evolve+,SU,Gray,"5,141,749",E00,0,Nissan Ariya,BEV,Light-Duty (Class 1-2)
2947380,Passenger,SOUTH KENT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Toyota,Rav4 Prime Se,SU,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2702207,Commercial,SOUTH WINDSOR,CT,12/31/2024,12/30/2025,Commercial,Truck,"8,250",2022,Ford,F150 Supercrew,PK,Silver,0,E00,"8,250",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
2953438,Passenger,SOUTH WINDSOR,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,White,"2,421,226",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2950026,Passenger,SOUTH WINDSOR,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,White,"2,077,651",E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2945296,Passenger,STAFFORD SPRINGS,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Wrangler Rubicon 4xe,SU,Gray,0,H04,"6,600",Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2945161,Passenger,STAFFORD SPRINGS,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Dodge,Hornet R/t Plus,SU,Red,0,H04,0,Dodge Hornet,PHEV,Light-Duty (Class 1-2)
2953079,Passenger,STAMFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Volvo,S90 Ultimate,4D,Silver,0,H04,0,Volvo S90 Plug In,PHEV,Light-Duty (Class 1-2)
2953162,Passenger,STAMFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Tesla,Model X,SU,Silver,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
2944475,Passenger,STAMFORD,CT,12/31/2024,6/29/2025,Regular,SUV,0,2024,Tesla,Model Y,4D,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
1852263,Passenger,STAMFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2018,Tesla,Model X,4D,White,0,E00,0,Tesla Model X,BEV,Light-Duty (Class 1-2)
2953165,Passenger,STAMFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2944098,Passenger,STAMFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Porsche,Macan 4,4W,Gray,0,E00,0,Porsche Macan 4,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2953404,Passenger,STONINGTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2947383,Passenger,STONINGTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Tesla,Model S,4D,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
2952493,Passenger,STORRS,CT,12/31/2024,12/30/2027,Regular,SUV,0,2023,Volkswagen,Id.4 Pro S,SU,Silver,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
2945440,Passenger,STRATFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2953333,Passenger,STRATFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Subaru,Solterra Premium,4H,White,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
2321694,Passenger,STRATFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Hyundai,Ioniq 5 Sel,EP,Green,0,E00,0,Hyundai Ioniq EV,BEV,Light-Duty (Class 1-2)
2949390,Passenger,SUFFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2953097,Passenger,TOLLAND,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Toyota,Prius Prime Se,4H,Gray,0,H04,"4,475",Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2945017,Passenger,TRUMBULL,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,BMW,X5 Xdrive50e,SU,Black,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
2948905,Passenger,TRUMBULL,CT,12/31/2024,12/30/2027,Regular,Passenger,"5,820",2024,Ford,Mustang Mach-e Premium,4H,Blue,0,E00,"5,820",Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2948175,Passenger,TRUMBULL,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Tesla,Model S,SD,White,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
2946972,Passenger,TULSA,OK,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Gray,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2948849,Passenger,UNCASVILLE,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2317602,Passenger,UNCASVILLE,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Hyundai,Kona Sel,SU,Green,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
2949021,Passenger,UNIONVILLE,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2023,BMW,330xe,SU,Black,0,H04,0,BMW 3-Series Plug in,PHEV,Light-Duty (Class 1-2)
2952827,Passenger,VERNON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2023,Ford,Mustang Mach-e Gt,EP,White,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2952061,Combination,WATERBURY,CT,12/31/2024,12/30/2027,Combination,Passenger,"5,000",2024,Honda,Prologue Ex,EP,White,0,E00,"6,000",Honda Prologue Ex,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2952899,Passenger,WATERBURY,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2020,Toyota,Prius Prime Le,4D,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2950840,Passenger,WATERTOWN,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Subaru,Solterra Premium,EP,Red,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
2946420,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Volvo,Xc40 P8 Recharge Ultimate,SU,Gray,0,E00,0,Volvo XC40 Recharge,BEV,Light-Duty (Class 1-2)
2952148,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2952898,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2952400,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Mercedes-benz,Eqb 300 4matic,EP,White,0,E00,0,Mercedes EQB,BEV,Light-Duty (Class 1-2)
2947477,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Toyota,Prius Prime Se,4H,White,"2,383,827",H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2952046,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Cadillac,Escalade Iq Sport-2,EP,White,0,E00,0,Cadillac Escalade Iq Sport-2,BEV,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
2949032,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Limited,SU,Gray,0,E00,0,Hyundai Ioniq 5 Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2321848,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2021,Hyundai,Kona Ultimate,EP,Black,"6,697,332",E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
2948987,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Rivian,R1s Adventure,SU,Gray,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
2952399,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,KIA,Ev6 Light,4L,Gray,0,E00,0,Kia EV6,BEV,Light-Duty (Class 1-2)
2321987,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,"3,900",2022,Toyota,Prius Prime Le,C4,Unknown,0,H04,"4,400",Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
1253606,Combination,WEST HARTFORD,CT,12/31/2024,12/30/2027,Combination,Passenger,"3,200",2012,Toyota,Prius Plug-in,4H,White,0,H04,"3,200",Toyota Prius Plug-in,PHEV,Light-Duty (Class 1-2)
2887810,Passenger,WEST HARTFORD,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2022,Chevrolet,Bolt Euv Lt,4H,Black,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
2951131,Passenger,WEST HAVEN,CT,12/31/2024,12/30/2027,Regular,SUV,0,2023,Volkswagen,Id.4 Pro S,SU,Black,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
2946031,Passenger,WEST HAVEN,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2943777,Passenger,WESTON,CT,12/31/2024,12/30/2027,Regular,SUV,"5,753",2025,Chevrolet,Blazer Lt,4W,Gray,0,E00,"6,504",Chevrolet Blazer,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2948388,Passenger,WESTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,BMW,I4 Xdrive 40,4D,Black,0,E00,0,BMW I4 Xdrive 40,BEV,
2947391,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Se,SU,Blue,0,E00,"4,519",Hyundai Ioniq 5 Se,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2953383,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Sel,SD,Green,"3,930,210",E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
2951421,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Jeep,Wrangler Rubicon 4xe,SU,Black,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2953030,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,Blue,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2946658,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,SUV,0,2023,BMW,Xm,SU,Black,0,H08,0,BMW XM,PHEV,Light-Duty (Class 1-2)
2952119,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Volvo,Xc60 Polestar Engineered,SU,Gray,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
2948016,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Rivian,R1s Premium,SU,Blue,0,E00,0,Rivian R1S,BEV,"Class 2G: 8,001 - 9,000 lb (3,629 - 4,082 kg)"
2948600,Passenger,WESTPORT,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Rivian,R1s Adventure,SU,Black,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
2953372,Passenger,WEST SUFFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,KIA,Sportage Sx Prestige,EP,White,0,H04,0,KIA SPORTAGE,PHEV,Light-Duty (Class 1-2A)
2947279,Passenger,WEST SUFFIELD,CT,12/31/2024,12/30/2027,Regular,Passenger,"6,300",2024,Audi,Q8 E-tron Prestige,SU,Gray,0,E00,"7,800",Audi Q8 e-tron,BEV,Light-Duty (Class 1-2)
2949738,Passenger,WETHERSFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Volvo,Xc90 Ultra,SU,White,0,H04,0,Volvo Xc90 Ultra,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2953470,Passenger,WETHERSFIELD,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Jeep,Grand Cherokee Limited 4xe,SU,Black,0,H04,0,Jeep Grand Cherokee Plug In,PHEV,Light-Duty (Class 1-2)
2318694,Passenger,WILTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Volvo,Xc60 T8 Recharge Inscription,SU,Black,0,H04,0,Volvo XC60 Plug In,PHEV,Light-Duty (Class 1-2)
2950331,Passenger,WILTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Volvo,Xc90 Ultra,SU,Blue,"6,637,590",H04,0,Volvo Xc90 Ultra,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2952883,Passenger,WILTON,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Toyota,Prius Prime Se,4D,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2949631,Combination,WILTON,CT,12/31/2024,12/30/2027,Combination,Truck,"10,500",2024,GMC,Sierra Denali,PK,Gray,0,E00,"10,500",GMC Sierra Denali,BEV,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)"
2316884,Passenger,WILTON,CT,12/31/2024,12/30/2027,Regular,SUV,0,2022,Volvo,Xc90 T8 Recharge Inscription,SU,Black,"3,091,238",H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
2949097,Passenger,WILTON,CT,12/31/2024,12/30/2027,Regular,SUV,"7,000",2024,Cadillac,Lyriq Tech,EP,Silver,0,E00,"7,000",Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
2951868,Passenger,WINDHAM,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,
2948419,Passenger,WINDSOR,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Limited,SU,Black,0,E00,0,Hyundai Ioniq 5 Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2948820,Passenger,WINDSOR,CT,12/31/2024,12/30/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Se,EP,Teal,0,E00,0,Hyundai Ioniq 5 Se,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2953424,Passenger,WINSTED,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Toyota,Rav4 Se,EP,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
2953436,Combination,WOLCOTT,CT,12/31/2024,12/30/2027,Combination,Truck,"8,532",2025,Rivian,R1t Adventure,PK,Blue,0,E00,"8,532",Rivian R1T,BEV,Light-Duty (Class 1-2)
2950243,Passenger,WOLCOTT,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2953425,Passenger,WOODBRIDGE,CT,12/31/2024,12/30/2027,Regular,Passenger,0,2024,Subaru,Solterra Premium,EP,Red,0,E00,0,Subaru Solterra,BEV,Light-Duty (Class 1-2)
2321958,Passenger,WOODBRIDGE,CT,12/31/2024,12/30/2027,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,EP,Blue,0,E00,0,Volkswagen Id.4,BEV,Light-Duty (Class 1-2)
2948886,Passenger,WOODBRIDGE,CT,12/31/2024,12/30/2027,Regular,SUV,0,2025,Tesla,Model Y,SU,Black,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
2951823,Passenger,AMSTON,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2022,Toyota,Prius Prime Le,4L,Red,0,H04,"4,255",Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2941798,Passenger,AVON,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Acura,Zdx A-spec,EP,Gray,0,E00,0,Acura Zdx A-spec,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
2951288,Passenger,AVON,CT,12/30/2024,12/29/2027,Regular,Truck,"5,646",2025,BMW,X5 Xdrive50e,EP,Blue,0,H06,"5,646",BMW X5,PHEV,Light-Duty (Class 1-2)
2942776,Passenger,BEACON FALLS,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Jeep,Wrangler Rubicon 4xe,SU,Silver,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2949707,Passenger,BEACON FALLS,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2024,Mercedes-benz,S 63 E Performance,4D,White,0,H08,0,MERCEDES-BENZ S-CLASS,PHEV,Light-Duty (Class 1-2A)
2951997,Passenger,BETHEL,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Porsche,Macan 4,4W,Black,0,E00,0,Porsche Macan 4,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2943640,Passenger,BLOOMFIELD,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2024,Acura,Zdx A-spec,SU,Black,0,E00,0,Acura Zdx A-spec,BEV,"Class 2E: 6,001 - 7,000 lb (2,722 - 3,175 kg)"
399614,Commercial,BOLTON,CT,12/30/2024,12/29/2025,Commercial,Truck,"7,750",2023,Ford,F150 Lightning Pro,PK,White,0,E00,"8,250",Ford F-150 Lightning,BEV,Light-Duty (Class 1-2)
2942995,Passenger,BRANFORD,CT,12/30/2024,12/29/2027,Regular,SUV,0,2023,Volkswagen,Id.4 Pro S,SP,Black,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
2941108,Passenger,BRANFORD,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2024,Toyota,Prius Prime Se,4H,Blue,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
2943375,Passenger,BRIDGEPORT,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Cadillac,Lyriq Tech,EP,Black,0,E00,"7,000",Cadillac Lyriq,BEV,Light-Duty (Class 1-2)
2939319,Passenger,BRIDGEPORT,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2024,Jeep,Wrangler Rubicon 4xe,SU,Black,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2316063,Passenger,BRISTOL,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2022,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2944131,Passenger,BRISTOL,CT,12/30/2024,12/29/2027,Regular,SUV,0,2023,Ford,Mustang Mach-e Premium,SU,White,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
2945058,Passenger,BROOKFIELD,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,Red,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2946609,Passenger,CHESHIRE,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Hyundai,Tucson Limited,SU,Silver,0,H04,0,Hyundai Tucson Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
1496465,Passenger,COLUMBIA,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2017,Ford,Fusion Se Phev,4D,Gold,"1,129,993",H04,0,Ford Fusion Energi,PHEV,Light-Duty (Class 1-2)
2941377,Passenger,COLUMBIA,CT,12/30/2024,12/29/2027,Regular,SUV,0,2025,KIA,Sportage X Line,SU,Red,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
2946621,Passenger,COVENTRY,CT,12/30/2024,12/29/2027,Regular,SUV,0,2025,KIA,Sportage X Line,SU,Green,0,H04,0,Kia Sportage Plug-In,PHEV,Light-Duty (Class 1-2)
2315873,Passenger,CROMWELL,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2020,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2951490,Passenger,DANBURY,CT,12/30/2024,12/29/2027,Regular,Passenger,"4,750",2022,Tesla,Model 3,SD,White,0,E00,"5,500",Tesla Model 3,BEV,Light-Duty (Class 1-2)
2946228,Passenger,DANBURY,CT,12/30/2024,12/29/2027,Regular,Passenger,"6,400",2021,Jeep,Wrangler Unlimited Rubicon 4xe,SU,White,0,H04,"6,400",Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
2943554,Passenger,DARIEN,CT,12/30/2024,12/29/2027,Regular,SUV,0,2023,Rivian,R1s Adventure,SU,White,0,E00,0,Rivian R1S,BEV,Light-Duty (Class 1-2)
2942596,Passenger,DARIEN,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2024,Toyota,Bz4x Xle,4W,Black,0,E00,0,Toyota BZ4X,BEV,Light-Duty (Class 1-2)
2951363,Passenger,DURHAM,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Jeep,Wrangler Sahara 4xe,EP,Green,0,H04,0,Jeep Wrangler 4xe,PHEV,Light-Duty (Class 1-2)
2950614,Passenger,EAST HAMPTON,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Hyundai,Ioniq 5 Limited,EP,Gold,"997,462",E00,0,Hyundai Ioniq 5 Limited,BEV,"Class 1D: 5,001 - 6,000 lb (2,268 - 2,722 kg)"
2952115,Passenger,ELLINGTON,CT,12/30/2024,12/29/2027,Regular,Passenger,0,2025,Tesla,Model 3,4D,White,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
2946111,Passenger,ELLINGTON,CT,12/30/2024,12/29/2027,Regular,SUV,0,2024,Ford,ESCAPE,EP,Blue,0,H04,0,Ford Escape Plug-in Hybrid,PHEV,Light-Duty (Class 1-2)
